Date,Time,Year,Month,Week,Day name,Latitude,Longitude,Type,Depth,Depth error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
22.06.1968,1:12:33,1968,6,24,Saturday,40.406,143.767,Earthquake,18.2,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM821004,ISCGEM,ISCGEM,ISCGEM,Automatic
25.06.1968,23:33:20,1968,6,25,Tuesday,39.585,143.587,Earthquake,20.7,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM821218,ISCGEM,ISCGEM,ISCGEM,Automatic
26.06.1968,10:23:51,1968,6,25,Wednesday,42.037,142.897,Earthquake,45,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM821247,ISCGEM,ISCGEM,ISCGEM,Automatic
26.06.1968,15:40:31,1968,6,25,Wednesday,-22.207,171.315,Earthquake,80,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM821259,ISCGEM,ISCGEM,ISCGEM,Automatic
01.07.1968,10:45:12,1968,7,26,Monday,35.999,139.348,Earthquake,60.6,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM818523,ISCGEM,ISCGEM,ISCGEM,Automatic
02.07.1968,3:44:52,1968,7,26,Tuesday,17.515,-100.273,Earthquake,57.9,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM818550,ISCGEM,ISCGEM,ISCGEM,Automatic
02.07.1968,4:30:53,1968,7,26,Tuesday,-29.915,-177.69,Earthquake,55,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM818552,ISCGEM,ISCGEM,ISCGEM,Automatic
02.07.1968,18:40:10,1968,7,26,Tuesday,-2.712,138.891,Earthquake,45,0,0,6,MW,0,0,0,0,0,0,ISCGEM818568,ISCGEM,ISCGEM,ISCGEM,Automatic
05.07.1968,11:28:14,1968,7,26,Friday,38.478,142.153,Earthquake,47,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM818662,ISCGEM,ISCGEM,ISCGEM,Automatic
06.07.1968,19:29:00,1968,7,26,Saturday,-6.477,133.887,Earthquake,55,0,0,5.8,MW,0,0,0,0,0,0,ISCGEMSUP818727,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
10.07.1968,11:16:45,1968,7,27,Wednesday,-36.772,78.413,Earthquake,15,0,0,6,MW,0,0,0,0,0,0,ISCGEM818882,ISCGEM,ISCGEM,ISCGEM,Automatic
10.07.1968,20:40:31,1968,7,27,Wednesday,40.211,143.472,Earthquake,20,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM818892,ISCGEM,ISCGEM,ISCGEM,Automatic
12.07.1968,0:44:37,1968,7,27,Friday,39.554,143.238,Earthquake,21.8,0,0,6,MW,0,0,0,0,0,0,ISCGEM818928,ISCGEM,ISCGEM,ISCGEM,Automatic
12.07.1968,3:56:28,1968,7,27,Friday,39.623,143.277,Earthquake,19.9,0,0,6,MW,0,0,0,0,0,0,ISCGEM818931,ISCGEM,ISCGEM,ISCGEM,Automatic
17.07.1968,5:24:15,1968,7,28,Wednesday,-8.619,125.008,Earthquake,12.4,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM819094,ISCGEM,ISCGEM,ISCGEM,Automatic
19.07.1968,4:56:26,1968,7,28,Friday,8.727,93.626,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM819166,ISCGEM,ISCGEM,ISCGEM,Automatic
21.07.1968,6:09:42,1968,7,29,Sunday,-3.112,150.6,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM819218,ISCGEM,ISCGEM,ISCGEM,Automatic
22.07.1968,5:09:14,1968,7,29,Monday,-54.73,1.5,Earthquake,10,0,0,6,MW,0,0,0,0,0,0,ISCGEM819246,ISCGEM,ISCGEM,ISCGEM,Automatic
22.07.1968,17:58:33,1968,7,29,Monday,-20.154,169.011,Earthquake,38.4,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM819263,ISCGEM,ISCGEM,ISCGEM,Automatic
23.07.1968,23:02:39,1968,7,29,Tuesday,40.387,143.505,Earthquake,26.7,0,0,6,MW,0,0,0,0,0,0,ISCGEM819294,ISCGEM,ISCGEM,ISCGEM,Automatic
25.07.1968,7:23:07,1968,7,29,Thursday,-30.725,-178.217,Earthquake,45,0,0,7.3,MW,0,0,0,0,0,0,ISCGEM819340,ISCGEM,ISCGEM,ISCGEM,Automatic
25.07.1968,10:50:33,1968,7,29,Thursday,45.558,146.861,Earthquake,17.3,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM819351,ISCGEM,ISCGEM,ISCGEM,Automatic
27.07.1968,10:51:32,1968,7,29,Saturday,-19.188,176.024,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM819418,ISCGEM,ISCGEM,ISCGEM,Automatic
28.07.1968,21:12:40,1968,7,30,Sunday,55.42,166.565,Earthquake,23.6,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM819452,ISCGEM,ISCGEM,ISCGEM,Automatic
